class	superclass
Q177626	Q16887380
Q177626	Q28813620
Q177626	Q99527517
Q629257	Q629257
Q629257	Q171558
Q629257	Q3433185
Q629257	Q18669875
Q629257	Q1132455
Q629257	Q87075524
Q629257	Q5422048
Q629257	Q86923152
Q629257	Q1190554
Q629257	Q104493
Q629257	Q944806
Q629257	Q21170479
Q629257	Q26907166
Q629257	Q18603648
Q629257	Q31464082
Q629257	Q813912
Q629257	Q1207505
Q629257	Q58415929
Q629257	Q488383
Q629257	Q35120
Q629257	Q3505845
Q629257	Q937228
Q629257	Q483247
Q629257	Q188572
Q629257	Q42848
Q629257	Q2684591
Q629257	Q11028
Q629257	Q108163
Q629257	Q7184903
Q629257	Q246672
Q629257	Q474328
Q629257	Q41796
Q629257	Q7048977
Q629257	Q1786828
Q629257	Q9380010
Q629257	Q15916540
Q629257	Q5371079
Q629257	Q628523
Q629257	Q183046
Q629257	Q20817253
Q629257	Q16877783
Q629257	Q16889133
Q629257	Q29651519
Q629257	Q99527517
Q138796	Q138796
Q138796	Q9332
Q138796	Q43229
Q138796	Q49773
Q138796	Q21168880
Q138796	Q1914636
Q138796	Q6671777
Q138796	Q16334295
Q138796	Q106559804
Q138796	Q106668099
Q138796	Q49447
Q138796	Q203764
Q138796	Q3533467
Q138796	Q5390013
Q138796	Q12558574
Q138796	Q71966963
Q138796	Q1283504
Q138796	Q1190554
Q138796	Q20937557
Q138796	Q769620
Q138796	Q99527517
Q138796	Q16334298
Q138796	Q24229398
Q138796	Q4026292
Q138796	Q26907166
Q138796	Q602884
Q138796	Q1773152
Q138796	Q58778
Q138796	Q28813620
Q138796	Q595523
Q138796	Q2145290
Q138796	Q61961344
Q138796	Q16887380
Q138796	Q488383
Q138796	Q35120
Q138796	Q34394
Q138796	Q483247
Q138796	Q4393498
Q138796	Q58415929
Q138796	Q98119401
Q138796	Q54989186
Q138796	Q188572
Q138796	Q930933
Q138796	Q16686448
Q138796	Q42848
Q138796	Q2684591
Q138796	Q7184903
Q138796	Q813912
Q138796	Q11028
Q138796	Q3505845
Q138796	Q108163
Q138796	Q7048977
Q138796	Q246672
Q138796	Q474328
Q138796	Q937228
Q138796	Q41796
Q138796	Q1786828
Q138796	Q9380010
Q138796	Q15916540
Q138796	Q5371079
Q138796	Q628523
Q138796	Q183046
Q138796	Q20817253
Q138796	Q16877783
Q138796	Q16889133
Q138796	Q29651519
Q43109	Q43109
Q43109	Q189760
Q43109	Q388791
Q43109	Q1656682
Q43109	Q1864008
Q43109	Q12791748
Q43109	Q1331926
Q43109	Q3482410
Q43109	Q1190554
Q43109	Q451967
Q43109	Q1856757
Q43109	Q2135540
Q43109	Q15621286
Q43109	Q3249551
Q43109	Q61788060
Q43109	Q26907166
Q43109	Q781413
Q43109	Q12888920
Q43109	Q188572
Q43109	Q1150070
Q43109	Q20937557
Q43109	Q67518978
Q43109	Q921513
Q43109	Q386724
Q43109	Q42848
Q43109	Q2684591
Q43109	Q15401930
Q43109	Q1168263
Q43109	Q9332
Q43109	Q2990593
Q43109	Q22294683
Q43109	Q16887380
Q43109	Q58415929
Q43109	Q1914636
Q43109	Q3769299
Q43109	Q35120
Q43109	Q11028
Q43109	Q1724915
Q43109	Q108163
Q43109	Q2996394
Q43109	Q1150771
Q43109	Q16686448
Q43109	Q28813620
Q43109	Q22269697
Q43109	Q7184903
Q43109	Q246672
Q43109	Q474328
Q43109	Q2995644
Q43109	Q937228
Q43109	Q13878858
Q43109	Q64732777
Q43109	Q488383
Q43109	Q99527517
Q43109	Q41796
Q43109	Q30241068
Q43109	Q7048977
Q43109	Q483247
Q43109	Q1786828
Q43109	Q9380010
Q43109	Q15916540
Q43109	Q5371079
Q43109	Q628523
Q43109	Q183046
Q43109	Q20817253
Q43109	Q16877783
Q43109	Q16889133
Q43109	Q29651519
Q81672	Q81672
Q81672	Q29142
Q81672	Q178844
Q81672	Q1174599
Q81672	Q1520311
Q81672	Q83267
Q81672	Q12897867
Q81672	Q124490
Q81672	Q4026292
Q81672	Q1456832
Q81672	Q1914636
Q81672	Q1190554
Q81672	Q26907166
Q81672	Q3537603
Q81672	Q6765918
Q81672	Q20937557
Q81672	Q567555
Q81672	Q16887380
Q81672	Q58415929
Q81672	Q104493
Q81672	Q849149
Q81672	Q28813620
Q81672	Q35120
Q81672	Q21170479
Q81672	Q29896155
Q81672	Q99527517
Q81672	Q1207505
Q81672	Q10862449
Q81672	Q55091441
Q81672	Q937228
Q81672	Q36161
Q81672	Q930933
Q81672	Q2995644
Q81672	Q217594
Q81672	Q864377
Q81672	Q5469988
Q81672	Q7184903
Q81672	Q30241068
Q81672	Q246672
Q81672	Q16889133
Q81672	Q4393498
Q81672	Q488383
Q81672	Q7048977
Q81672	Q16686448
Q8465	Q8465
Q8465	Q198
Q8465	Q350604
Q8465	Q1190554
Q8465	Q1920219
Q8465	Q180684
Q8465	Q71266556
Q8465	Q26907166
Q8465	Q621184
Q8465	Q839578
Q8465	Q813912
Q8465	Q58415929
Q8465	Q61788060
Q8465	Q3505845
Q8465	Q609298
Q8465	Q35120
Q8465	Q1914636
Q8465	Q3769299
Q8465	Q52948
Q8465	Q602884
Q8465	Q921513
Q8465	Q20937557
Q8465	Q483247
Q8465	Q937228
Q8465	Q9332
Q8465	Q4026292
Q8465	Q188572
Q8465	Q2990593
Q8465	Q22294683
Q8465	Q16887380
Q8465	Q42848
Q8465	Q2684591
Q8465	Q2996394
Q8465	Q28813620
Q8465	Q22269697
Q8465	Q11028
Q8465	Q108163
Q8465	Q3249551
Q8465	Q13878858
Q8465	Q64732777
Q8465	Q99527517
Q8465	Q7184903
Q8465	Q246672
Q8465	Q474328
Q8465	Q1150070
Q8465	Q67518978
Q8465	Q41796
Q8465	Q488383
Q8465	Q7048977
Q8465	Q1786828
Q8465	Q9380010
Q8465	Q15916540
Q8465	Q5371079
Q8465	Q628523
Q8465	Q183046
Q8465	Q20817253
Q8465	Q16877783
Q8465	Q16889133
Q8465	Q29651519
Q467011	Q467011
Q467011	Q2001676
Q467011	Q5919191
Q467011	Q645883
Q467011	Q1174599
Q467011	Q71266556
Q467011	Q198
Q467011	Q1168287
Q467011	Q350604
Q467011	Q1190554
Q467011	Q1920219
Q467011	Q28972820
Q467011	Q166542
Q467011	Q1227249
Q467011	Q124490
Q467011	Q4026292
Q467011	Q61788060
Q467011	Q1456832
Q467011	Q1914636
Q467011	Q189533
Q467011	Q180684
Q467011	Q26907166
Q467011	Q18669875
Q467011	Q621184
Q467011	Q1150070
Q467011	Q3249551
Q467011	Q3769299
Q467011	Q839578
Q467011	Q3529618
Q467011	Q813912
Q467011	Q3537603
Q467011	Q6765918
Q467011	Q20937557
Q467011	Q67518978
Q467011	Q9332
Q467011	Q58415929
Q467011	Q3505845
Q467011	Q609298
Q467011	Q618779
Q467011	Q16023913
Q467011	Q567555
Q467011	Q16887380
Q467011	Q35120
Q467011	Q104493
Q467011	Q849149
Q467011	Q52948
Q467011	Q602884
Q467011	Q921513
Q467011	Q230788
Q467011	Q7302601
Q467011	Q483247
Q467011	Q937228
Q467011	Q374814
Q467011	Q28813620
Q467011	Q21170479
Q467011	Q815823
Q467011	Q1527264
Q467011	Q427581
Q467011	Q104637332
Q467011	Q107329943
Q467011	Q188572
Q467011	Q29896155
Q467011	Q2990593
Q467011	Q22294683
Q467011	Q189970
Q467011	Q83493482
Q467011	Q99527517
Q467011	Q42848
Q467011	Q2684591
Q467011	Q11424100
Q467011	Q46737
Q467011	Q1979154
Q467011	Q9073584
Q467011	Q2996394
Q467011	Q1207505
Q467011	Q22269697
Q467011	Q10862449
Q467011	Q55091441
Q467011	Q83492918
Q467011	Q67518233
Q467011	Q11028
Q467011	Q1554231
Q467011	Q41719
Q467011	Q4393498
Q467011	Q108163
Q467011	Q13878858
Q467011	Q64732777
Q467011	Q36161
Q467011	Q930933
Q467011	Q4897819
Q467011	Q2995644
Q467011	Q628523
Q467011	Q7184903
Q467011	Q217594
Q467011	Q864377
Q467011	Q5469988
Q467011	Q321703
Q467011	Q246672
Q467011	Q474328
Q467011	Q31464082
Q467011	Q103940464
Q467011	Q30241068
Q467011	Q16686448
Q467011	Q100195948
Q467011	Q16889133
Q467011	Q41796
Q467011	Q488383
Q467011	Q7048977
Q467011	Q23958946
Q467011	Q1786828
Q467011	Q9380010
Q467011	Q15916540
Q467011	Q5371079
Q467011	Q183046
Q467011	Q20817253
Q467011	Q16877783
Q467011	Q29651519
Q3882219	Q3882219
Q3882219	Q132821
Q3882219	Q83267
Q3882219	Q149086
Q3882219	Q16688120
Q3882219	Q1456832
Q3882219	Q844482
Q3882219	Q74948922
Q3882219	Q124490
Q3882219	Q4026292
Q3882219	Q3537603
Q3882219	Q6765918
Q3882219	Q4
Q3882219	Q2956046
Q3882219	Q3505845
Q3882219	Q1914636
Q3882219	Q567555
Q3882219	Q1190554
Q3882219	Q104493
Q3882219	Q849149
Q3882219	Q26907166
Q3882219	Q20937557
Q3882219	Q1150070
Q3882219	Q3537517
Q3882219	Q483247
Q3882219	Q937228
Q3882219	Q21170479
Q3882219	Q188572
Q3882219	Q29896155
Q3882219	Q35120
Q3882219	Q17320256
Q3882219	Q65757353
Q3882219	Q16887380
Q3882219	Q58415929
Q3882219	Q42848
Q3882219	Q2684591
Q3882219	Q28813620
Q3882219	Q1293220
Q3882219	Q111752858
Q3882219	Q1207505
Q3882219	Q10862449
Q3882219	Q55091441
Q3882219	Q11028
Q3882219	Q16722960
Q3882219	Q108163
Q3882219	Q36161
Q3882219	Q930933
Q3882219	Q99527517
Q3882219	Q2995644
Q3882219	Q3249551
Q3882219	Q7184903
Q3882219	Q217594
Q3882219	Q864377
Q3882219	Q5469988
Q3882219	Q246672
Q3882219	Q474328
Q3882219	Q30241068
Q3882219	Q67518978
Q3882219	Q16889133
Q3882219	Q41796
Q3882219	Q4393498
Q3882219	Q488383
Q3882219	Q7048977
Q3882219	Q1786828
Q3882219	Q9380010
Q3882219	Q15916540
Q3882219	Q16686448
Q3882219	Q5371079
Q3882219	Q628523
Q3882219	Q183046
Q3882219	Q20817253
Q3882219	Q16877783
Q3882219	Q29651519
Q175331	Q175331
Q175331	Q273120
Q175331	Q1656682
Q175331	Q89753576
Q175331	Q180684
Q175331	Q628523
Q175331	Q1190554
Q175331	Q1914636
Q175331	Q16334295
Q175331	Q839578
Q175331	Q11028
Q175331	Q26907166
Q175331	Q20937557
Q175331	Q16334298
Q175331	Q7184903
Q175331	Q609298
Q175331	Q61961344
Q175331	Q16887380
Q175331	Q58415929
Q175331	Q52948
Q175331	Q602884
Q175331	Q921513
Q175331	Q488383
Q175331	Q7048977
Q175331	Q28813620
Q175331	Q35120
Q175331	Q98119401
Q175331	Q4026292
Q175331	Q483247
Q175331	Q9332
Q175331	Q2990593
Q175331	Q22294683
Q175331	Q99527517
Q175331	Q188572
Q175331	Q2996394
Q175331	Q22269697
Q175331	Q42848
Q175331	Q2684591
Q175331	Q3249551
Q175331	Q13878858
Q175331	Q64732777
Q175331	Q108163
Q175331	Q1150070
Q175331	Q67518978
Q175331	Q246672
Q175331	Q474328
Q175331	Q41796
Q175331	Q1786828
Q175331	Q9380010
Q175331	Q15916540
Q175331	Q5371079
Q175331	Q183046
Q175331	Q20817253
Q175331	Q16877783
Q175331	Q16889133
Q175331	Q29651519
Q2916183	Q2916183
Q2916183	Q1301203
Q2916183	Q13370881
Q2916183	Q6087062
Q2916183	Q1190554
Q2916183	Q26907166
Q2916183	Q3249551
Q2916183	Q1150070
Q2916183	Q20937557
Q2916183	Q67518978
Q2916183	Q58415929
Q2916183	Q16887380
Q2916183	Q35120
Q2916183	Q28813620
Q2916183	Q99527517
Q2495862	Q2495862
Q2495862	Q2761147
Q2495862	Q1656682
Q2495862	Q1190554
Q2495862	Q26907166
Q2495862	Q58415929
Q2495862	Q35120
Q132821	Q132821
Q132821	Q83267
Q132821	Q149086
Q132821	Q16688120
Q132821	Q1456832
Q132821	Q844482
Q132821	Q74948922
Q132821	Q124490
Q132821	Q4026292
Q132821	Q3537603
Q132821	Q6765918
Q132821	Q4
Q132821	Q2956046
Q132821	Q3505845
Q132821	Q1914636
Q132821	Q567555
Q132821	Q1190554
Q132821	Q104493
Q132821	Q849149
Q132821	Q26907166
Q132821	Q20937557
Q132821	Q1150070
Q132821	Q3537517
Q132821	Q483247
Q132821	Q937228
Q132821	Q21170479
Q132821	Q188572
Q132821	Q29896155
Q132821	Q35120
Q132821	Q17320256
Q132821	Q65757353
Q132821	Q16887380
Q132821	Q58415929
Q132821	Q42848
Q132821	Q2684591
Q132821	Q28813620
Q132821	Q1293220
Q132821	Q111752858
Q132821	Q1207505
Q132821	Q10862449
Q132821	Q55091441
Q132821	Q11028
Q132821	Q16722960
Q132821	Q108163
Q132821	Q36161
Q132821	Q930933
Q132821	Q99527517
Q132821	Q2995644
Q132821	Q3249551
Q132821	Q7184903
Q132821	Q217594
Q132821	Q864377
Q132821	Q5469988
Q132821	Q246672
Q132821	Q474328
Q132821	Q30241068
Q132821	Q67518978
Q132821	Q16889133
Q132821	Q41796
Q132821	Q4393498
Q132821	Q488383
Q132821	Q7048977
Q132821	Q1786828
Q132821	Q9380010
Q132821	Q15916540
Q132821	Q16686448
Q132821	Q5371079
Q132821	Q628523
Q132821	Q183046
Q132821	Q20817253
Q132821	Q16877783
Q132821	Q29651519
Q528892	Q528892
Q528892	Q47217
Q528892	Q114046
Q528892	Q175331
Q528892	Q273120
Q528892	Q3109572
Q528892	Q3686466
Q528892	Q1656682
Q528892	Q89753576
Q528892	Q180684
Q528892	Q628523
Q528892	Q1190554
Q528892	Q1914636
Q528892	Q754479
Q528892	Q16334295
Q528892	Q839578
Q528892	Q11028
Q528892	Q76611
Q528892	Q26907166
Q528892	Q20937557
Q528892	Q16334298
Q528892	Q7184903
Q528892	Q2915955
Q528892	Q3533467
Q528892	Q609298
Q528892	Q61961344
Q528892	Q16887380
Q528892	Q58415929
Q528892	Q52948
Q528892	Q602884
Q528892	Q921513
Q528892	Q49447
Q528892	Q49773
Q528892	Q5389993
Q528892	Q9332
Q528892	Q769620
Q528892	Q488383
Q528892	Q7048977
Q528892	Q28813620
Q528892	Q35120
Q528892	Q98119401
Q528892	Q5390013
Q528892	Q12558574
Q528892	Q71966963
Q528892	Q203764
Q528892	Q4026292
Q528892	Q483247
Q528892	Q2990593
Q528892	Q22294683
Q528892	Q17737
Q528892	Q117850
Q528892	Q99527517
Q528892	Q151885
Q528892	Q2620826
Q528892	Q2684591
Q528892	Q3962655
Q528892	Q26256810
Q528892	Q1283504
Q528892	Q188572
Q528892	Q2996394
Q528892	Q58778
Q528892	Q595523
Q528892	Q2145290
Q528892	Q22269697
Q528892	Q6671777
Q528892	Q1347367
Q528892	Q42848
Q528892	Q34394
Q528892	Q1773152
Q528892	Q4393498
Q528892	Q965415
Q528892	Q94535766
Q528892	Q108163
Q528892	Q3249551
Q528892	Q13878858
Q528892	Q64732777
Q528892	Q20742825
Q528892	Q54989186
Q528892	Q246672
Q528892	Q474328
Q528892	Q258403
Q528892	Q4374347
Q528892	Q25481968
Q528892	Q1207505
Q528892	Q1150070
Q528892	Q67518978
Q528892	Q930933
Q528892	Q16686448
Q528892	Q1166770
Q528892	Q11024
Q528892	Q41796
Q528892	Q386724
Q528892	Q937228
Q528892	Q451967
Q528892	Q813912
Q528892	Q6031064
Q528892	Q1786828
Q528892	Q9380010
Q528892	Q15916540
Q528892	Q15401930
Q528892	Q61788060
Q528892	Q3505845
Q528892	Q5371079
Q528892	Q23009552
Q528892	Q1150771
Q528892	Q183046
Q528892	Q20817253
Q528892	Q3769299
Q528892	Q16877783
Q528892	Q2995644
Q528892	Q16889133
Q528892	Q29651519
Q528892	Q23009675
Q528892	Q30241068
Q528892	Q17988854
Q1166072	Q1166072
Q1166072	Q7831917
Q1166072	Q601401
Q1166072	Q23009552
Q1166072	Q268592
Q1166072	Q23009675
Q1166072	Q58778
Q1166072	Q52948
Q1166072	Q17988854
Q1166072	Q4026292
Q1166072	Q6671777
Q1166072	Q9332
Q1166072	Q1150070
Q1166072	Q1914636
Q1166072	Q1190554
Q1166072	Q99527517
Q1166072	Q26907166
Q1166072	Q20937557
Q1166072	Q35120
Q1166072	Q16887380
Q1166072	Q58415929
Q1166072	Q28813620
Q646754	Q646754
Q646754	Q133492
Q646754	Q11024
Q646754	Q49848
Q646754	Q628523
Q646754	Q2267856
Q646754	Q4263830
Q646754	Q7725634
Q646754	Q921513
Q646754	Q6031064
Q646754	Q234460
Q646754	Q15621286
Q646754	Q37866906
Q646754	Q11028
Q646754	Q1298356
Q646754	Q1437361
Q646754	Q110169000
Q646754	Q838948
Q646754	Q1318295
Q646754	Q47461344
Q646754	Q7184903
Q646754	Q184754
Q646754	Q107435521
Q646754	Q28877
Q646754	Q17537576
Q646754	Q18593264
Q646754	Q9332
Q646754	Q2990593
Q646754	Q22294683
Q646754	Q5369651
Q646754	Q2085518
Q646754	Q52948
Q646754	Q23009552
Q646754	Q386724
Q646754	Q1554231
Q646754	Q21146257
Q646754	Q1914636
Q646754	Q2897903
Q646754	Q4026292
Q646754	Q20937557
Q646754	Q15401930
Q646754	Q31464082
Q646754	Q103940464
Q646754	Q1292119
Q646754	Q6671777
Q646754	Q36993249
Q646754	Q2996394
Q646754	Q3523102
Q646754	Q488383
Q646754	Q7048977
Q646754	Q16889133
Q646754	Q22269697
Q646754	Q23009675
Q646754	Q286583
Q646754	Q8205328
Q646754	Q35120
Q646754	Q1207505
Q646754	Q1190554
Q646754	Q58415929
Q646754	Q3249551
Q646754	Q13878858
Q646754	Q64732777
Q646754	Q99527517
Q646754	Q1150771
Q646754	Q16686448
Q646754	Q16887380
Q646754	Q17988854
Q646754	Q23958946
Q646754	Q2995644
Q646754	Q26907166
Q646754	Q937228
Q646754	Q1150070
Q646754	Q67518978
Q646754	Q223557
Q646754	Q28813620
Q646754	Q483247
Q646754	Q4406616
Q646754	Q35459920
Q646754	Q188572
Q646754	Q30241068
Q646754	Q42848
Q646754	Q2684591
Q646754	Q108163
Q646754	Q246672
Q646754	Q474328
Q646754	Q41796
Q646754	Q1786828
Q646754	Q9380010
Q646754	Q15916540
Q646754	Q5371079
Q646754	Q183046
Q646754	Q20817253
Q646754	Q16877783
Q646754	Q29651519
Q4494907	Q4494907
Q4494907	Q1174599
Q4494907	Q78908682
Q4494907	Q124490
Q4494907	Q4026292
Q4494907	Q944806
Q4494907	Q1456832
Q4494907	Q1914636
Q4494907	Q104493
Q4494907	Q1190554
Q4494907	Q21170479
Q4494907	Q26907166
Q4494907	Q3537603
Q4494907	Q6765918
Q4494907	Q20937557
Q4494907	Q567555
Q4494907	Q16887380
Q4494907	Q1207505
Q4494907	Q58415929
Q4494907	Q849149
Q4494907	Q937228
Q4494907	Q28813620
Q4494907	Q35120
Q4494907	Q29896155
Q4494907	Q99527517
Q4494907	Q10862449
Q4494907	Q55091441
Q4494907	Q36161
Q4494907	Q930933
Q4494907	Q2995644
Q4494907	Q217594
Q4494907	Q864377
Q4494907	Q5469988
Q4494907	Q7184903
Q4494907	Q30241068
Q4494907	Q246672
Q4494907	Q16889133
Q4494907	Q4393498
Q4494907	Q488383
Q4494907	Q7048977
Q4494907	Q16686448
Q62090711	Q62090711
Q62090711	Q203764
Q62090711	Q386724
Q62090711	Q17489659
Q62090711	Q17537576
Q62090711	Q18812548
Q62090711	Q1283504
Q62090711	Q15401930
Q62090711	Q16887380
Q62090711	Q15621286
Q62090711	Q180684
Q62090711	Q1190554
Q62090711	Q839578
Q62090711	Q26907166
Q62090711	Q602884
Q62090711	Q1773152
Q62090711	Q1150771
Q62090711	Q16686448
Q62090711	Q28813620
Q62090711	Q483247
Q62090711	Q609298
Q62090711	Q2995644
Q62090711	Q1914636
Q62090711	Q488383
Q62090711	Q58415929
Q62090711	Q99527517
Q62090711	Q188572
Q62090711	Q35120
Q62090711	Q52948
Q62090711	Q921513
Q62090711	Q20937557
Q62090711	Q30241068
Q62090711	Q4026292
Q62090711	Q42848
Q62090711	Q2684591
Q62090711	Q9332
Q62090711	Q2990593
Q62090711	Q22294683
Q62090711	Q11028
Q62090711	Q108163
Q62090711	Q2996394
Q62090711	Q22269697
Q62090711	Q7184903
Q62090711	Q246672
Q62090711	Q474328
Q62090711	Q3249551
Q62090711	Q13878858
Q62090711	Q64732777
Q62090711	Q41796
Q62090711	Q1150070
Q62090711	Q67518978
Q62090711	Q7048977
Q62090711	Q1786828
Q62090711	Q9380010
Q62090711	Q15916540
Q62090711	Q5371079
Q62090711	Q628523
Q62090711	Q183046
Q62090711	Q20817253
Q62090711	Q16877783
Q62090711	Q16889133
Q62090711	Q29651519
Q60895708	Q60895708
Q60895708	Q9687
Q60895708	Q238053
Q60895708	Q11822042
Q60895708	Q1190554
Q60895708	Q171558
Q60895708	Q43339602
Q60895708	Q65091757
Q60895708	Q18669875
Q60895708	Q26907166
Q60895708	Q1132455
Q60895708	Q5422048
Q60895708	Q86923152
Q60895708	Q58415929
Q60895708	Q104493
Q60895708	Q35120
Q60895708	Q18603648
Q60895708	Q31464082
Q60895708	Q21170479
Q60895708	Q813912
Q60895708	Q1207505
Q60895708	Q488383
Q60895708	Q3505845
Q60895708	Q937228
Q60895708	Q483247
Q60895708	Q188572
Q60895708	Q42848
Q60895708	Q2684591
Q60895708	Q11028
Q60895708	Q108163
Q60895708	Q7184903
Q60895708	Q246672
Q60895708	Q474328
Q60895708	Q41796
Q60895708	Q7048977
Q60895708	Q1786828
Q60895708	Q9380010
Q60895708	Q15916540
Q60895708	Q5371079
Q60895708	Q628523
Q60895708	Q183046
Q60895708	Q20817253
Q60895708	Q16877783
Q60895708	Q16889133
Q60895708	Q29651519
Q60895708	Q99527517
